id_venda;data;filial;vendedor;produto;cliente_nome;cliente_genero;forma_pagamento
240;2023-02-19 15:56:56.543404;Lajeado;Juliano Faccioni;Tenis NB;Stacy Wood;feminino;credito
241;2023-02-19 16:03:56.389602;Porto Alegre;Rodrigo Tadewald;Tenis Fila;Carrie Longnecker;feminino;credito
242;2023-02-19 16:10:56.288076;São Paulo;Claudio Bueno;Tenis Fila;Lucille Reiter;feminino;credito
243;2023-02-20 08:50:59.272903;Canoas;Luis Fernando;Tenis Adidas;Kelly Heyward;feminino;credito
244;2023-02-20 09:54:58.232504;São Paulo;Cassia Moraes;Tenis Fila;Hattie Borrero;feminino;pix
245;2023-02-20 10:46:56.934761;Canoas;Carlos Henrique;Tenis NB;Antonia Oglesby;feminino;credito
246;2023-02-20 10:57:58.776392;Florianópolis;Claudia dos Santos;Tenis Adidas;Cassandra Buckwalter;feminino;pix
247;2023-02-20 11:18:57.015221;Porto Alegre;Rodrigo Tadewald;Tenis Fila;Maria Cormier;feminino;pix
248;2023-02-20 11:51:58.039298;São Paulo;Claudio Bueno;Tenis Fila;Gertie Vick;feminino;credito
249;2023-02-20 12:50:58.536980;São Paulo;Cassia Moraes;Tenis NB;Raul Lynch;masculino;credito
250;2023-02-20 14:01:59.549448;Lajeado;Juliano Faccioni;Tenis Fila;Rudy Mcloughlin;masculino;credito
251;2023-02-20 14:13:59.379572;Caxias do Sul;Rodrigo Vanzeloti;Tenis Nike;Gonzalo Hart;masculino;boleto
252;2023-02-20 15:28:57.891526;Canoas;Carlos Henrique;Tenis Fila;Richard Hansen;masculino;credito
253;2023-02-20 16:50:59.282994;São Paulo;Cassia Moraes;Tenis NB;Paul Utley;masculino;boleto
254;2023-02-20 17:54:57.348942;Lajeado;Juliano Faccioni;Tenis Nike;Kenneth Patton;masculino;credito
255;2023-02-20 18:30:57.576498;Porto Alegre;Luiza Cherobini;Tenis Adidas;Timothy Pearce;masculino;credito
256;2023-02-21 08:13:57.069816;Florianópolis;Claudia dos Santos;Tenis Fila;William Dade;masculino;credito
257;2023-02-21 08:19:57.392843;Canoas;Carlos Henrique;Tenis Nike;Sandra Ardizzone;feminino;credito
258;2023-02-21 10:21:58.747444;Porto Alegre;Luiza Cherobini;Tenis Fila;Clarence Roghair;masculino;credito
259;2023-02-21 12:24:57.435284;Porto Alegre;Rodrigo Tadewald;Tenis Nike;Nathan Trujillo;masculino;pix
260;2023-02-21 12:38:56.949849;Caxias do Sul;Mateus Kienzle;Tenis Nike;Valene Simmons;feminino;credito
261;2023-02-21 13:17:56.979483;São Paulo;Claudio Bueno;Tenis Adidas;Sarah Kaba;feminino;credito
262;2023-02-21 16:00:57.015877;Porto Alegre;Luiza Cherobini;Tenis Adidas;Vada Langeness;feminino;credito
263;2023-02-22 10:55:58.903053;Porto Alegre;Luiza Cherobini;Tenis Nike;Frank Deal;masculino;credito
264;2023-02-22 12:40:57.234103;Lajeado;Adriano Soares;Tenis NB;Ruth Perez;feminino;credito
265;2023-02-22 14:41:56.829768;Porto Alegre;Rodrigo Tadewald;Tenis NB;James Eagen;masculino;boleto
266;2023-02-22 16:00:56.393347;Lajeado;Adriano Soares;Tenis Nike;Michael Yant;masculino;credito
267;2023-02-22 18:46:59.025465;Porto Alegre;Rodrigo Tadewald;Tenis Nike;Hannah Graves;feminino;boleto
268;2023-02-23 08:25:58.085074;Florianópolis;Claudia dos Santos;Tenis Adidas;Billy Donovan;masculino;credito
269;2023-02-23 08:33:56.322722;Florianópolis;Mario Sérgio;Tenis Fila;Patrick Mcallister;masculino;credito
270;2023-02-23 08:34:58.490994;Caxias do Sul;Rodrigo Vanzeloti;Tenis Adidas;Kristen Bolton;feminino;credito
271;2023-02-23 09:17:59.294115;Florianópolis;Claudia dos Santos;Tenis Adidas;Bryan Holder;masculino;credito
272;2023-02-23 10:43:58.081383;Canoas;Carlos Henrique;Tenis NB;William Diggs;masculino;credito
273;2023-02-23 10:51:58.283651;Porto Alegre;Rodrigo Tadewald;Tenis Nike;Christen Hoffman;feminino;credito
274;2023-02-23 11:36:57.087337;Canoas;Luis Fernando;Tenis Fila;Thomas Miller;masculino;credito
275;2023-02-23 14:56:59.180966;São Paulo;Cassia Moraes;Tenis Adidas;Oscar Balch;masculino;credito
276;2023-02-23 16:55:58.083479;Florianópolis;Claudia dos Santos;Tenis NB;Dorine Barone;feminino;credito
277;2023-02-24 15:41:56.218786;São Paulo;Cassia Moraes;Tenis NB;Verla Bracken;feminino;pix
278;2023-02-24 16:38:59.061386;Porto Alegre;Luiza Cherobini;Tenis Nike;Gregory Mason;masculino;credito
279;2023-02-24 18:16:56.979180;Porto Alegre;Rodrigo Tadewald;Tenis Nike;Betty Haywood;feminino;credito
280;2023-02-25 13:34:58.316719;Canoas;Carlos Henrique;Tenis Nike;Logan Nelson;masculino;boleto
281;2023-02-25 16:44:56.888030;Caxias do Sul;Rodrigo Vanzeloti;Tenis Adidas;Frances Arthur;feminino;credito
282;2023-02-25 16:45:59.583246;Lajeado;Adriano Soares;Tenis Adidas;Jennifer Fink;feminino;credito
283;2023-02-25 17:13:56.047140;Porto Alegre;Rodrigo Tadewald;Tenis Nike;Lakisha Mcclintock;feminino;credito
284;2023-02-26 09:15:57.906199;São Paulo;Claudio Bueno;Tenis Nike;Michele Stevens;feminino;credito
285;2023-02-26 12:01:57.169410;Florianópolis;Claudia dos Santos;Tenis Nike;Juan Geiger;masculino;credito
286;2023-02-26 15:31:56.750769;São Paulo;Claudio Bueno;Tenis Nike;Tari Hurtado;feminino;credito
287;2023-02-26 17:50:57.341500;Caxias do Sul;Rodrigo Vanzeloti;Tenis Nike;Jody Sutton;feminino;credito
288;2023-02-26 17:54:58.813481;Canoas;Carlos Henrique;Tenis Nike;Karen Alexader;feminino;credito
289;2023-02-26 18:03:56.254906;São Paulo;Claudio Bueno;Tenis Adidas;Luis Uutela;masculino;credito
290;2023-02-27 08:19:59.331942;Florianópolis;Claudia dos Santos;Tenis Fila;Lydia Wright;feminino;credito
291;2023-02-27 08:29:57.046572;Porto Alegre;Luiza Cherobini;Tenis Fila;Paul Fassett;masculino;credito
292;2023-02-27 10:57:57.672034;Porto Alegre;Luiza Cherobini;Tenis Adidas;Donna Pennington;feminino;credito
293;2023-02-27 11:12:56.311518;São Paulo;Cassia Moraes;Tenis NB;Teresa Xiong;feminino;credito
294;2023-02-27 11:24:57.280684;Florianópolis;Claudia dos Santos;Tenis Fila;Millie Thompson;feminino;credito
295;2023-02-27 11:28:56.310829;Caxias do Sul;Mateus Kienzle;Tenis Nike;Michael Mcclung;masculino;credito
296;2023-02-27 11:34:57.654636;São Paulo;Cassia Moraes;Tenis Fila;Billy Schrag;masculino;credito
297;2023-02-27 11:58:57.199450;Caxias do Sul;Rodrigo Vanzeloti;Tenis Nike;Ellen Devoe;feminino;credito
298;2023-02-27 13:07:59.587903;Florianópolis;Mario Sérgio;Tenis NB;Lois Harlan;feminino;credito
299;2023-02-27 13:40:58.571214;Florianópolis;Mario Sérgio;Tenis Nike;Annabelle Nelson;feminino;credito
300;2023-02-27 14:19:57.890036;Florianópolis;Claudia dos Santos;Tenis NB;Jane Reed;feminino;credito
301;2023-02-28 10:33:56.254215;Porto Alegre;Luiza Cherobini;Tenis Adidas;Carol Headley;feminino;credito
302;2023-02-28 11:53:56.464761;Lajeado;Juliano Faccioni;Tenis Nike;Jessica Hobson;feminino;credito
303;2023-02-28 18:01:57.611385;Caxias do Sul;Rodrigo Vanzeloti;Tenis Nike;Debra Lilly;feminino;boleto
304;2023-02-28 18:43:56.276815;Canoas;Carlos Henrique;Tenis Nike;Michael Langenfeld;masculino;pix
305;2023-03-01 08:49:56.698031;São Paulo;Cassia Moraes;Tenis Nike;James Malandruccolo;masculino;credito
306;2023-03-01 10:01:57.269932;Lajeado;Adriano Soares;Tenis Fila;Russell Roth;masculino;pix
307;2023-03-01 11:48:59.024086;Canoas;Carlos Henrique;Tenis NB;Kenneth Engler;masculino;credito
308;2023-03-01 17:21:57.860063;Porto Alegre;Rodrigo Tadewald;Tenis Fila;Carol Ciresi;feminino;pix
309;2023-03-01 18:16:56.983413;Porto Alegre;Luiza Cherobini;Tenis Nike;Lawrence Johnston;masculino;boleto
310;2023-03-02 08:13:58.409024;Lajeado;Adriano Soares;Tenis Adidas;Pedro Romano;masculino;pix
311;2023-03-02 08:48:58.913971;Porto Alegre;Rodrigo Tadewald;Tenis NB;Donald Doty;masculino;credito
312;2023-03-02 09:42:58.376924;Florianópolis;Claudia dos Santos;Tenis Adidas;Cheryl Adragna;feminino;credito
313;2023-03-02 09:51:58.913940;Canoas;Luis Fernando;Tenis Fila;Mark Morris;masculino;credito
314;2023-03-02 10:08:59.180666;Canoas;Luis Fernando;Tenis Nike;Oscar Larson;masculino;credito
315;2023-03-02 10:26:58.028992;Canoas;Luis Fernando;Tenis Nike;Mary Norman;feminino;credito
316;2023-03-02 10:27:57.815095;Caxias do Sul;Rodrigo Vanzeloti;Tenis Nike;Jason Markham;masculino;credito
317;2023-03-02 16:37:57.918174;Florianópolis;Claudia dos Santos;Tenis Fila;Eddie Holder;masculino;credito
318;2023-03-02 16:43:59.287996;Lajeado;Adriano Soares;Tenis NB;Richard Warren;masculino;credito
319;2023-03-02 18:34:58.916694;Canoas;Luis Fernando;Tenis NB;Leo Moreno;masculino;credito
320;2023-03-03 09:17:57.259982;Canoas;Luis Fernando;Tenis Nike;Audrey Robles;feminino;credito
321;2023-03-03 10:17:58.241529;Canoas;Carlos Henrique;Tenis Adidas;Michael Schaeffer;masculino;credito
322;2023-03-03 10:35:56.493784;Florianópolis;Claudia dos Santos;Tenis Adidas;Linda Mercer;feminino;boleto
323;2023-03-03 10:59:57.950926;São Paulo;Cassia Moraes;Tenis Nike;Betty Purcell;feminino;boleto
324;2023-03-03 13:02:56.778056;Caxias do Sul;Rodrigo Vanzeloti;Tenis NB;Joseph Tizon;masculino;credito
325;2023-03-03 13:14:56.863953;Caxias do Sul;Mateus Kienzle;Tenis Fila;Claude Roberts;masculino;credito
326;2023-03-03 13:17:57.833066;São Paulo;Cassia Moraes;Tenis Fila;James Bordley;feminino;credito
327;2023-03-03 14:32:57.577356;Porto Alegre;Luiza Cherobini;Tenis Fila;David Wade;masculino;credito
328;2023-03-03 17:29:58.505180;Caxias do Sul;Mateus Kienzle;Tenis NB;Angelo Klein;masculino;credito
329;2023-03-03 17:44:56.338217;Florianópolis;Claudia dos Santos;Tenis Fila;Verda Parsons;feminino;credito
330;2023-03-04 08:31:58.533249;São Paulo;Claudio Bueno;Tenis Adidas;Essie Gamble;feminino;credito
331;2023-03-04 08:36:57.365078;Caxias do Sul;Mateus Kienzle;Tenis Fila;Summer Strzelecki;feminino;credito
332;2023-03-04 13:18:58.852847;Florianópolis;Claudia dos Santos;Tenis Nike;Rita Ayala;feminino;credito
333;2023-03-04 13:33:59.152243;São Paulo;Cassia Moraes;Tenis Adidas;Latrina Feazel;feminino;credito
334;2023-03-04 16:49:58.312462;São Paulo;Cassia Moraes;Tenis Nike;Julian Lombardi;masculino;credito
335;2023-03-04 17:25:57.015666;Florianópolis;Claudia dos Santos;Tenis Nike;Jessie Ramirez;feminino;credito
336;2023-03-05 08:02:56.662728;Caxias do Sul;Rodrigo Vanzeloti;Tenis NB;Erin Duncan;feminino;credito
337;2023-03-05 08:25:59.458011;São Paulo;Cassia Moraes;Tenis NB;Kevin Lokke;masculino;boleto
338;2023-03-05 10:33:57.710973;Porto Alegre;Luiza Cherobini;Tenis Adidas;Latasha Raleigh;feminino;pix
339;2023-03-05 11:41:59.203553;Caxias do Sul;Rodrigo Vanzeloti;Tenis NB;Daniel Glander;masculino;credito
340;2023-03-05 16:18:58.757184;São Paulo;Claudio Bueno;Tenis Adidas;John Pittman;masculino;credito
341;2023-03-05 18:32:56.324595;São Paulo;Claudio Bueno;Tenis Adidas;Anne Kasper;feminino;boleto
342;2023-03-05 18:42:56.684155;Porto Alegre;Rodrigo Tadewald;Tenis Adidas;Velma Stamp;feminino;pix
343;2023-03-06 08:35:56.359829;São Paulo;Claudio Bueno;Tenis Adidas;Marshall Rothrock;masculino;credito
344;2023-03-06 08:47:56.829591;Lajeado;Adriano Soares;Tenis Nike;Jessica Cannon;feminino;credito
345;2023-03-06 09:08:57.887385;Florianópolis;Mario Sérgio;Tenis Adidas;Danny Hannan;masculino;credito
346;2023-03-06 11:06:58.336702;São Paulo;Claudio Bueno;Tenis NB;Dorothy Hochmuth;feminino;credito
347;2023-03-06 11:47:57.881401;Caxias do Sul;Mateus Kienzle;Tenis Fila;Joan Beck;feminino;boleto
348;2023-03-06 14:35:59.192581;Caxias do Sul;Mateus Kienzle;Tenis Nike;Lisa Daniels;feminino;credito
349;2023-03-06 16:48:57.828541;São Paulo;Claudio Bueno;Tenis Adidas;Bruce Harris;masculino;credito
350;2023-03-06 18:08:57.159103;Lajeado;Adriano Soares;Tenis NB;Mae Rudolph;feminino;boleto
351;2023-03-06 18:14:58.135852;Porto Alegre;Rodrigo Tadewald;Tenis Nike;Andre Garvey;masculino;credito
352;2023-03-07 08:58:59.158702;Lajeado;Adriano Soares;Tenis Nike;Kyong Noboa;feminino;credito
353;2023-03-07 09:43:56.324488;Lajeado;Adriano Soares;Tenis Nike;Marion Fox;masculino;credito
354;2023-03-07 11:49:58.236693;São Paulo;Claudio Bueno;Tenis Fila;Charles Allen;masculino;credito
355;2023-03-07 12:15:57.494055;Caxias do Sul;Rodrigo Vanzeloti;Tenis NB;Sara Phillips;feminino;credito
356;2023-03-07 14:24:58.702622;Caxias do Sul;Rodrigo Vanzeloti;Tenis Nike;Todd Robinson;masculino;credito
357;2023-03-07 15:23:56.932551;Florianópolis;Claudia dos Santos;Tenis Fila;Shanika Williams;feminino;pix
358;2023-03-07 15:46:57.612862;Caxias do Sul;Mateus Kienzle;Tenis Adidas;Denise Hamilton;feminino;credito
359;2023-03-07 16:55:59.331612;São Paulo;Claudio Bueno;Tenis Nike;Patrick Puckett;masculino;credito
360;2023-03-08 10:15:59.583752;Florianópolis;Mario Sérgio;Tenis Nike;Caren Blanch;feminino;boleto
361;2023-03-08 11:44:57.841572;Canoas;Carlos Henrique;Tenis NB;Kimberly Harding;feminino;pix
362;2023-03-08 11:45:56.564844;Canoas;Luis Fernando;Tenis Nike;Richard Peterson;masculino;credito
363;2023-03-08 13:30:58.084857;Lajeado;Juliano Faccioni;Tenis NB;Sammie Sparks;masculino;pix
364;2023-03-08 15:18:59.636565;São Paulo;Cassia Moraes;Tenis Adidas;Harold Rhodes;masculino;credito
365;2023-03-08 18:26:57.660932;Caxias do Sul;Rodrigo Vanzeloti;Tenis Nike;Clara Floyd;feminino;pix
366;2023-03-09 10:45:58.907961;Lajeado;Juliano Faccioni;Tenis Nike;Nilda Baughman;feminino;pix
367;2023-03-09 10:54:58.245294;Florianópolis;Mario Sérgio;Tenis NB;Bart Jennings;masculino;credito
368;2023-03-09 13:04:57.817630;São Paulo;Claudio Bueno;Tenis NB;Imogene Pavlosky;feminino;credito
369;2023-03-09 13:17:56.468750;Caxias do Sul;Rodrigo Vanzeloti;Tenis Nike;Ronald Ibrahim;masculino;credito
370;2023-03-09 14:26:59.244977;São Paulo;Cassia Moraes;Tenis Fila;Robert Nakano;masculino;credito
371;2023-03-09 14:27:56.327768;Caxias do Sul;Rodrigo Vanzeloti;Tenis Nike;Dale Exler;masculino;pix
372;2023-03-09 17:34:57.511775;Caxias do Sul;Mateus Kienzle;Tenis NB;Zachary Perez;masculino;credito
373;2023-03-10 11:11:58.812659;Canoas;Carlos Henrique;Tenis Adidas;Dennis James;masculino;credito
374;2023-03-10 11:14:59.589107;Florianópolis;Claudia dos Santos;Tenis Adidas;Gary Pearson;masculino;credito
375;2023-03-10 13:45:56.835828;São Paulo;Cassia Moraes;Tenis Nike;Alex Gonzalez;masculino;credito
376;2023-03-10 15:41:56.495416;Lajeado;Adriano Soares;Tenis Fila;Sarah Thornton;feminino;pix
377;2023-03-10 15:50:56.793790;Porto Alegre;Rodrigo Tadewald;Tenis Nike;Wayne Harrington;masculino;credito
378;2023-03-10 17:30:57.984478;Caxias do Sul;Rodrigo Vanzeloti;Tenis Adidas;Joanne Pacheco;feminino;credito
379;2023-03-11 07:59:56.083457;Lajeado;Adriano Soares;Tenis Fila;Charles Brooks;masculino;credito
380;2023-03-11 10:06:56.082626;Porto Alegre;Rodrigo Tadewald;Tenis Adidas;Dale Whitney;masculino;boleto
381;2023-03-11 10:43:57.839236;Caxias do Sul;Rodrigo Vanzeloti;Tenis NB;Dorothy Shuttleworth;feminino;credito
382;2023-03-11 11:02:56.047938;Canoas;Carlos Henrique;Tenis Fila;Edythe Odum;feminino;pix
383;2023-03-11 11:38:56.472845;São Paulo;Cassia Moraes;Tenis Fila;Jeffrey Lu;masculino;credito
384;2023-03-11 11:43:58.039915;Porto Alegre;Rodrigo Tadewald;Tenis Adidas;Douglas Mulkey;masculino;pix
385;2023-03-11 13:40:59.269069;Canoas;Luis Fernando;Tenis Nike;Francis Seidell;masculino;credito
386;2023-03-11 14:18:57.576741;Caxias do Sul;Mateus Kienzle;Tenis Fila;Amy Dial;feminino;credito
387;2023-03-11 15:03:58.904361;Florianópolis;Claudia dos Santos;Tenis Adidas;Paul Trudel;masculino;credito
388;2023-03-11 15:57:58.042478;Caxias do Sul;Rodrigo Vanzeloti;Tenis Fila;Thomas Fulmer;masculino;credito
389;2023-03-12 10:38:58.085442;Lajeado;Juliano Faccioni;Tenis Fila;Grady Dobbs;masculino;credito
390;2023-03-12 11:05:58.358827;Caxias do Sul;Rodrigo Vanzeloti;Tenis NB;Janet Kirkpatrick;feminino;credito
391;2023-03-12 13:17:56.675675;Lajeado;Juliano Faccioni;Tenis Nike;Terry Turner;masculino;boleto
392;2023-03-12 13:19:56.471158;Florianópolis;Claudia dos Santos;Tenis Fila;Russell Bailey;masculino;credito
393;2023-03-12 14:54:57.392734;Lajeado;Juliano Faccioni;Tenis NB;Jeremiah Turner;masculino;pix
394;2023-03-12 15:50:56.915913;Florianópolis;Claudia dos Santos;Tenis Nike;Stephanie Handley;feminino;boleto
395;2023-03-12 16:02:59.652685;Lajeado;Juliano Faccioni;Tenis Nike;Theodore Cho;masculino;credito
396;2023-03-13 10:57:57.301878;Florianópolis;Claudia dos Santos;Tenis Fila;Gary Morrison;masculino;credito
397;2023-03-13 11:36:56.972607;Caxias do Sul;Mateus Kienzle;Tenis NB;Ronny Hanberry;masculino;boleto
398;2023-03-13 12:05:58.506028;Caxias do Sul;Mateus Kienzle;Tenis Fila;Delphia Camarillo;feminino;boleto
399;2023-03-13 14:01:56.111049;Florianópolis;Mario Sérgio;Tenis Nike;Goldie Hodgdon;feminino;credito
400;2023-03-13 15:47:58.903374;Lajeado;Adriano Soares;Tenis Nike;Frankie Hansen;masculino;credito
401;2023-03-14 08:23:56.545945;Canoas;Luis Fernando;Tenis NB;Jose Snyder;feminino;credito
402;2023-03-14 09:06:56.105269;São Paulo;Cassia Moraes;Tenis Fila;George Henry;masculino;pix
403;2023-03-14 10:00:56.543469;Florianópolis;Claudia dos Santos;Tenis Nike;Howard Diamond;masculino;credito
404;2023-03-14 11:49:58.313365;São Paulo;Claudio Bueno;Tenis Fila;Ronald Mcneil;masculino;credito
405;2023-03-14 11:54:58.939572;Caxias do Sul;Rodrigo Vanzeloti;Tenis NB;John Pinto;masculino;credito
406;2023-03-14 12:44:58.330001;Florianópolis;Mario Sérgio;Tenis Adidas;Gertrude Heidelberg;feminino;credito
407;2023-03-14 13:57:58.418111;Porto Alegre;Rodrigo Tadewald;Tenis NB;Lisa Berry;feminino;credito
408;2023-03-14 16:05:57.839106;Lajeado;Juliano Faccioni;Tenis Adidas;Everett Haynes;masculino;credito
409;2023-03-14 16:34:58.207833;Florianópolis;Claudia dos Santos;Tenis Adidas;Kayla Clifford;feminino;credito
410;2023-03-14 16:48:58.453093;Florianópolis;Mario Sérgio;Tenis Adidas;Celeste Pedersen;feminino;credito
411;2023-03-15 09:05:57.681120;Porto Alegre;Luiza Cherobini;Tenis Nike;Helena Gau;feminino;credito
412;2023-03-15 11:39:56.236573;Porto Alegre;Luiza Cherobini;Tenis Nike;Alice Oconnor;feminino;credito
413;2023-03-15 11:45:58.341678;Florianópolis;Claudia dos Santos;Tenis Fila;Erin Hitchcock;feminino;credito
414;2023-03-15 11:45:58.694960;Caxias do Sul;Rodrigo Vanzeloti;Tenis Nike;Johnnie Sammartano;feminino;credito
415;2023-03-15 12:07:56.473455;Florianópolis;Claudia dos Santos;Tenis NB;Sean Ellerbe;masculino;credito
416;2023-03-15 12:54:57.713373;São Paulo;Cassia Moraes;Tenis NB;Sandra Nicholes;feminino;pix
417;2023-03-15 12:57:59.288050;Lajeado;Adriano Soares;Tenis NB;Ernest Jackson;masculino;credito
418;2023-03-15 14:01:58.903750;Lajeado;Adriano Soares;Tenis Adidas;Melissa Tavares;feminino;credito
419;2023-03-15 14:14:59.083603;São Paulo;Cassia Moraes;Tenis Nike;Joseph Nev;masculino;credito
420;2023-03-15 14:26:57.612914;São Paulo;Claudio Bueno;Tenis Nike;James Hall;masculino;boleto
421;2023-03-15 15:08:57.006995;Porto Alegre;Rodrigo Tadewald;Tenis Adidas;Pamela Delacruz;feminino;boleto
422;2023-03-15 15:42:57.614433;São Paulo;Claudio Bueno;Tenis Nike;Loretta Seawright;feminino;credito
423;2023-03-15 16:06:58.611679;Porto Alegre;Luiza Cherobini;Tenis NB;Caleb Edward;masculino;credito
424;2023-03-15 16:36:57.159618;São Paulo;Claudio Bueno;Tenis Adidas;Carrie Garcia;feminino;credito
425;2023-03-15 18:04:56.621860;Caxias do Sul;Rodrigo Vanzeloti;Tenis Adidas;Juan Mencia;masculino;credito
426;2023-03-16 11:19:56.817590;Florianópolis;Mario Sérgio;Tenis Adidas;James Norman;masculino;credito
427;2023-03-16 14:00:58.868810;Canoas;Carlos Henrique;Tenis Adidas;Sheri Phillips;feminino;credito
428;2023-03-16 15:08:56.104963;Lajeado;Adriano Soares;Tenis NB;Janet Pitts;feminino;boleto
429;2023-03-17 08:17:58.775228;Canoas;Carlos Henrique;Tenis Nike;Patricia Harvey;feminino;credito
430;2023-03-17 08:38:59.066288;Florianópolis;Mario Sérgio;Tenis NB;Lindsay Mcmillan;feminino;credito
431;2023-03-17 08:59:57.972997;Canoas;Luis Fernando;Tenis NB;Enrique Morse;masculino;credito
432;2023-03-17 09:09:57.603529;São Paulo;Cassia Moraes;Tenis NB;Ronnie Muise;masculino;credito
433;2023-03-17 10:29:58.086829;Lajeado;Adriano Soares;Tenis Nike;James Groll;masculino;credito
434;2023-03-17 11:19:58.244715;Florianópolis;Claudia dos Santos;Tenis Adidas;Connie Chu;masculino;credito
435;2023-03-17 12:13:58.755384;São Paulo;Claudio Bueno;Tenis Fila;Christina Love;feminino;credito
436;2023-03-17 14:22:57.237036;Caxias do Sul;Mateus Kienzle;Tenis Adidas;Thomas Tong;masculino;credito
437;2023-03-17 14:29:58.993425;Caxias do Sul;Mateus Kienzle;Tenis Fila;Patricia Jackson;feminino;credito
438;2023-03-17 17:57:58.393150;Caxias do Sul;Mateus Kienzle;Tenis NB;Robert Perez;masculino;credito
439;2023-03-17 18:16:56.776560;São Paulo;Cassia Moraes;Tenis Fila;Linda Britt;feminino;credito
440;2023-03-17 18:50:58.643991;Caxias do Sul;Rodrigo Vanzeloti;Tenis Fila;Gregory Fleming;masculino;credito
441;2023-03-18 08:33:57.293931;Lajeado;Adriano Soares;Tenis Fila;Steven Plotner;masculino;credito
442;2023-03-18 09:50:58.253877;Canoas;Luis Fernando;Tenis NB;Sheron Lewis;feminino;credito
443;2023-03-18 11:07:58.262274;Florianópolis;Claudia dos Santos;Tenis NB;Alfred Delcour;masculino;credito
444;2023-03-18 12:16:58.415642;Lajeado;Juliano Faccioni;Tenis Adidas;Andrea Hill;feminino;credito
445;2023-03-18 13:20:58.735347;São Paulo;Claudio Bueno;Tenis Nike;Joann Warwick;feminino;credito
446;2023-03-19 09:36:57.250220;São Paulo;Claudio Bueno;Tenis Nike;Maria Stephens;feminino;credito
447;2023-03-19 10:10:57.672192;São Paulo;Cassia Moraes;Tenis Fila;Felecia Poston;feminino;credito
448;2023-03-19 11:11:58.251143;Canoas;Luis Fernando;Tenis Fila;Ronald Hinojosa;masculino;credito
